facility_id,flag,severity,detail
PA01247,ddf_name_collision,WARN,site name 'DUCK POND' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CA01263,ddf_name_collision,WARN,site name 'BRADFORD' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02242,ddf_name_collision,WARN,site name 'FRD NO 17' shared by 12 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WY00047,ddf_name_collision,WARN,site name 'POLARIS' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX05296,ddf_name_collision,WARN,site name 'WILLOW LAKE DAM' shared by 10 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
ID00253,ddf_name_collision,WARN,site name 'BARTON' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX00193,ddf_name_collision,WARN,site name 'BIG LAKE DAM' shared by 11 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CT00154,ddf_name_collision,WARN,site name 'MILLERS POND' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
PA01004,ddf_name_collision,WARN,site name 'MILLERS POND' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX03941,ddf_name_collision,WARN,site name 'GRAHAM LAKE DAM' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WY00392,ddf_name_collision,WARN,site name 'SAGE CREEK' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AL01484,ddf_name_collision,WARN,site name 'LAKE LOUISE DAM' shared by 13 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
ME83652,ddf_name_collision,WARN,site name 'DUNHAM BROOK DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CO02300,ddf_name_collision,WARN,site name 'DECKER' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WI00206,ddf_name_collision,WARN,site name 'CLEAR LAKE' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
VT00078,ddf_name_collision,WARN,site name 'SUNSET LAKE' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AZ00100,ddf_name_collision,WARN,site name 'NORTON' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NY00483,ddf_name_collision,WARN,site name 'WHITNEY POND DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CA00994,ddf_name_collision,WARN,site name 'RICHARDSON' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MT03688,ddf_name_collision,WARN,site name 'ANDERSON LAKE' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX00514,ddf_name_collision,WARN,site name 'WESTWOOD LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TN05103,ddf_name_collision,WARN,site name 'JACKSON' shared by 9 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX06348,ddf_name_collision,WARN,site name 'ROSS LAKE DAM' shared by 5 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS07096,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
VA16303,ddf_name_collision,WARN,site name 'ROBERTSON DAM' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS07519,ddf_name_collision,WARN,site name 'FRD NO 2' shared by 27 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
GA05772,ddf_name_collision,WARN,site name 'SIBLEY LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02501,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
PA00693,ddf_name_collision,WARN,site name 'FAWN LAKE' shared by 5 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MO30519,ddf_name_collision,WARN,site name 'LAKE LUCERN DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NE00382,ddf_name_collision,WARN,site name 'KUCERA DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
PA00336,ddf_name_collision,WARN,site name 'CABIN CREEK' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
DE00028,ddf_name_collision,WARN,site name 'LAKE COMO DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
GA00286,ddf_name_collision,WARN,site name 'NEWBERRY LAKE DAM' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MN00544,ddf_name_collision,WARN,site name 'WILLOW RIVER' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AL00541,ddf_name_collision,WARN,site name 'CHASE LAKE DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02223,ddf_name_collision,WARN,site name 'FRD NO 4' shared by 20 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02410,ddf_name_collision,WARN,site name 'FRD NO 9' shared by 19 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IL50471,ddf_name_collision,WARN,site name 'SEARS' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IL50001,ddf_name_collision,WARN,site name 'STEEL' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NJ00167,ddf_name_collision,WARN,site name 'INDIAN LAKE DAM' shared by 12 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WA00317,ddf_name_collision,WARN,site name 'LOWER PINE LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02020,ddf_name_collision,WARN,site name 'FRD NO S-2' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX01593,ddf_name_collision,WARN,site name 'PIERCE LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS04606,ddf_name_collision,WARN,site name 'DD NO 112' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NM00473,ddf_name_collision,WARN,site name 'MARIPOSA DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02274,ddf_name_collision,WARN,site name 'FRD NO 37' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MI00668,ddf_name_collision,WARN,site name 'FOSTER LAKE DAM' shared by 11 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NY00306,ddf_name_collision,WARN,site name 'EAGLE' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MO30109,ddf_name_collision,WARN,site name 'SWISS LAKE ESTATES DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
GA01522,ddf_name_collision,WARN,site name 'LAKE FRANCES DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
GA00805,ddf_name_collision,WARN,site name 'LEE LAKE DAM' shared by 7 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MO31910,ddf_name_collision,WARN,site name 'DALTON DAM' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
GA03353,ddf_name_collision,WARN,site name 'KENDRICK LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02128,ddf_name_collision,WARN,site name 'FRD NO 1' shared by 24 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MO31944,ddf_name_collision,WARN,site name 'LAKE LYNN DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX02486,ddf_name_collision,WARN,site name 'RED LAKE DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MI00071,ddf_name_collision,WARN,site name 'BLACK RIVER DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
SC00032,ddf_name_collision,WARN,site name 'MARTIN DAM' shared by 8 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MS00267,ddf_name_collision,WARN,site name 'VAUGHN LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02011,ddf_name_collision,WARN,site name 'FRD NO E-1' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OK02158,ddf_name_collision,WARN,site name 'SCS-ROCK CREEK SITE-03' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AR00063,ddf_name_collision,WARN,site name 'STONE LAKE DAM' shared by 7 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
GA03584,ddf_name_collision,WARN,site name 'SINGLETARY POND DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS04344,ddf_name_collision,WARN,site name 'FRD NO 33' shared by 7 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MS00128,ddf_name_collision,WARN,site name 'SPRING LAKE DAM' shared by 38 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
GA02473,ddf_name_collision,WARN,site name 'LEGION LAKE DAM' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MO12396,ddf_name_collision,WARN,site name 'EAST LAKE DAM' shared by 8 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA00486,ddf_name_collision,WARN,site name 'BEACH DAM' shared by 5 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OK00465,ddf_name_collision,WARN,site name 'FRENCH LAKE DAM' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
SC00231,ddf_name_collision,WARN,site name 'TWIN LAKE DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA04147,ddf_name_collision,WARN,site name 'STUMP LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OR02657,ddf_name_collision,WARN,site name 'PERKINS' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AL01526,ddf_name_collision,WARN,site name 'HYDE LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CO00200,ddf_name_collision,WARN,site name 'HIDDEN LAKE' shared by 8 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01688,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00164,ddf_name_collision,WARN,site name 'PARADISE LAKE' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00669,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX07136,ddf_name_collision,WARN,site name 'BIG WOODS LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02386,ddf_name_collision,WARN,site name 'FRD NO 4-B' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
