"site","site_id","duration","dist","T","growth_factor","depth_mm"
"UPPER STILLWATER","UT00608","72h","GNO",10000,3.4495,163.97
"UPPER STILLWATER","UT00608","72h","GEV",10000,3.4799,165.41
"UPPER STILLWATER","UT00608","72h","GLO",10000,5.1308,243.89
"RED FLEET","UT82901","24h","GPA",10000,2.3553,66.34
"RED FLEET","UT82901","24h","PE3",10000,3.422,96.38
"RED FLEET","UT82901","24h","GNO",10000,3.9113,110.16
"RED FLEET","UT82901","24h","GEV",10000,4.1026,115.55
"RED FLEET","UT82901","24h","GLO",10000,6.0489,170.36
"RED FLEET","UT82901","72h","GPA",10000,2.2719,82.59
"RED FLEET","UT82901","72h","PE3",10000,3.3729,122.61
"RED FLEET","UT82901","72h","GNO",10000,3.7882,137.71
"RED FLEET","UT82901","72h","GEV",10000,3.8837,141.18
"RED FLEET","UT82901","72h","GLO",10000,5.7577,209.31
"BOR RED FLEET","UT10155","24h","GPA",10000,2.3553,66.34
"BOR RED FLEET","UT10155","24h","PE3",10000,3.422,96.38
"BOR RED FLEET","UT10155","24h","GNO",10000,3.9113,110.16
"BOR RED FLEET","UT10155","24h","GEV",10000,4.1026,115.55
"BOR RED FLEET","UT10155","24h","GLO",10000,6.0489,170.36
"BOR RED FLEET","UT10155","72h","GPA",10000,2.2719,82.59
"BOR RED FLEET","UT10155","72h","PE3",10000,3.3729,122.61
"BOR RED FLEET","UT10155","72h","GNO",10000,3.7882,137.71
"BOR RED FLEET","UT10155","72h","GEV",10000,3.8837,141.18
"BOR RED FLEET","UT10155","72h","GLO",10000,5.7577,209.31
"FOUR MILE LAKE DAM (USBR)","OR00022","24h","GPA",10000,2.3182,127.91
"FOUR MILE LAKE DAM (USBR)","OR00022","24h","PE3",10000,3.3592,185.36
"FOUR MILE LAKE DAM (USBR)","OR00022","24h","GNO",10000,3.8336,211.53
"FOUR MILE LAKE DAM (USBR)","OR00022","24h","GEV",10000,4.0168,221.65
"FOUR MILE LAKE DAM (USBR)","OR00022","24h","GLO",10000,5.9115,326.19
"FOUR MILE LAKE DAM (USBR)","OR00022","72h","GPA",10000,2.1045,182.6
"FOUR MILE LAKE DAM (USBR)","OR00022","72h","PE3",10000,3.1417,272.59
"FOUR MILE LAKE DAM (USBR)","OR00022","72h","GNO",10000,3.4626,300.43
"FOUR MILE LAKE DAM (USBR)","OR00022","72h","GEV",10000,3.4734,301.36
"FOUR MILE LAKE DAM (USBR)","OR00022","72h","GLO",10000,5.1344,445.48
"CRYSTAL","CO00387","24h","GPA",10000,2.2029,60.54
"CRYSTAL","CO00387","24h","PE3",10000,3.2144,88.34
"CRYSTAL","CO00387","24h","GNO",10000,3.6208,99.5
"CRYSTAL","CO00387","24h","GEV",10000,3.7366,102.68
"CRYSTAL","CO00387","24h","GLO",10000,5.4954,151.02
"CRYSTAL","CO00387","72h","GPA",10000,2.0611,72.66
"CRYSTAL","CO00387","72h","PE3",10000,3.0388,107.12
"CRYSTAL","CO00387","72h","GNO",10000,3.3567,118.33
"CRYSTAL","CO00387","72h","GEV",10000,3.3841,119.3
"CRYSTAL","CO00387","72h","GLO",10000,4.9726,175.29
"BLACK CANYON DIVERSION","ID00282","24h","GPA",10000,2.1914,74.13
"BLACK CANYON DIVERSION","ID00282","24h","PE3",10000,3.1254,105.72
"BLACK CANYON DIVERSION","ID00282","24h","GNO",10000,3.5571,120.32
"BLACK CANYON DIVERSION","ID00282","24h","GEV",10000,3.7283,126.12
"BLACK CANYON DIVERSION","ID00282","24h","GLO",10000,5.4374,183.92
"BLACK CANYON DIVERSION","ID00282","72h","GPA",10000,1.9503,103.73
"BLACK CANYON DIVERSION","ID00282","72h","PE3",10000,2.8689,152.59
"BLACK CANYON DIVERSION","ID00282","72h","GEV",10000,3.116,165.73
"BLACK CANYON DIVERSION","ID00282","72h","GNO",10000,3.1311,166.53
"BLACK CANYON DIVERSION","ID00282","72h","GLO",10000,4.5547,242.25
"PROSSER CREEK","CA10179","24h","GPA",10000,2.4599,211.02
"PROSSER CREEK","CA10179","24h","PE3",10000,3.5524,304.74
"PROSSER CREEK","CA10179","24h","GNO",10000,4.1024,351.91
"PROSSER CREEK","CA10179","24h","GEV",10000,4.3543,373.53
"PROSSER CREEK","CA10179","24h","GLO",10000,6.4215,550.86
"PROSSER CREEK","CA10179","72h","GPA",10000,2.7114,373.09
"PROSSER CREEK","CA10179","72h","PE3",10000,3.9123,538.34
"PROSSER CREEK","CA10179","72h","GNO",10000,4.5873,631.21
"PROSSER CREEK","CA10179","72h","GEV",10000,4.9454,680.5
"PROSSER CREEK","CA10179","72h","GLO",10000,7.3252,1007.96
"UNITY","OR00593","24h","GPA",10000,2.2348,71.32
"UNITY","OR00593","24h","PE3",10000,3.1831,101.59
"UNITY","OR00593","24h","GNO",10000,3.6385,116.12
"UNITY","OR00593","24h","GEV",10000,3.832,122.3
"UNITY","OR00593","24h","GLO",10000,5.5932,178.5
"UNITY","OR00593","72h","GPA",10000,2.0064,87.29
"UNITY","OR00593","72h","PE3",10000,2.9184,126.96
"UNITY","OR00593","72h","GNO",10000,3.2275,140.41
"UNITY","OR00593","72h","GEV",10000,3.2671,142.13
"UNITY","OR00593","72h","GLO",10000,4.7675,207.41
"BOR LOST CREEK (MORGAN)","UT10125","24h","GPA",10000,1.9939,87.55
"BOR LOST CREEK (MORGAN)","UT10125","24h","PE3",10000,2.9152,128
"BOR LOST CREEK (MORGAN)","UT10125","24h","GNO",10000,3.2102,140.95
"BOR LOST CREEK (MORGAN)","UT10125","24h","GEV",10000,3.2309,141.85
"BOR LOST CREEK (MORGAN)","UT10125","24h","GLO",10000,4.7209,207.28
"BOR LOST CREEK (MORGAN)","UT10125","72h","GPA",10000,1.8733,110.57
"BOR LOST CREEK (MORGAN)","UT10125","72h","PE3",10000,2.8057,165.61
"BOR LOST CREEK (MORGAN)","UT10125","72h","GEV",10000,2.893,170.76
"BOR LOST CREEK (MORGAN)","UT10125","72h","GNO",10000,2.9946,176.76
"BOR LOST CREEK (MORGAN)","UT10125","72h","GLO",10000,4.2402,250.28
"THIEF VALLEY RES.","OR00592","24h","GPA",10000,2.1898,83.31
"THIEF VALLEY RES.","OR00592","24h","PE3",10000,3.101,117.98
"THIEF VALLEY RES.","OR00592","24h","GNO",10000,3.5409,134.72
"THIEF VALLEY RES.","OR00592","24h","GEV",10000,3.7295,141.89
"THIEF VALLEY RES.","OR00592","24h","GLO",10000,5.4252,206.41
"THIEF VALLEY RES.","OR00592","72h","GPA",10000,2.0872,111.86
"THIEF VALLEY RES.","OR00592","72h","PE3",10000,2.9685,159.1
"THIEF VALLEY RES.","OR00592","72h","GNO",10000,3.3502,179.55
"THIEF VALLEY RES.","OR00592","72h","GEV",10000,3.4826,186.65
"THIEF VALLEY RES.","OR00592","72h","GLO",10000,5.0566,271
"KESWICK","CA10160","24h","GPA",10000,2.0268,171.44
"KESWICK","CA10160","24h","PE3",10000,3.0434,257.43
"KESWICK","CA10160","24h","GEV",10000,3.2744,276.97
"KESWICK","CA10160","24h","GNO",10000,3.3135,280.28
"KESWICK","CA10160","24h","GLO",10000,4.8371,409.15
"KESWICK","CA10160","72h","GPA",10000,2.1625,302.39
"KESWICK","CA10160","72h","PE3",10000,3.2956,460.82
"KESWICK","CA10160","72h","GEV",10000,3.5841,501.16
"KESWICK","CA10160","72h","GNO",10000,3.6114,504.97
"KESWICK","CA10160","72h","GLO",10000,5.3473,747.71
"HYATT","OR10013","24h","GPA",10000,2.2398,131.31
"HYATT","OR10013","24h","PE3",10000,3.3015,193.55
"HYATT","OR10013","24h","GNO",10000,3.7116,217.59
"HYATT","OR10013","24h","GEV",10000,3.8146,223.63
"HYATT","OR10013","24h","GLO",10000,5.6362,330.42
"HYATT","OR10013","72h","GPA",10000,2.0083,199.05
"HYATT","OR10013","72h","PE3",10000,3.0492,302.21
"HYATT","OR10013","72h","GEV",10000,3.2092,318.07
"HYATT","OR10013","72h","GNO",10000,3.2896,326.04
"HYATT","OR10013","72h","GLO",10000,4.7562,471.39
"CRAWFORD","CO00556","24h","GPA",10000,2.1268,57.96
"CRAWFORD","CO00556","24h","PE3",10000,3.1318,85.35
"CRAWFORD","CO00556","24h","GNO",10000,3.4857,95
"CRAWFORD","CO00556","24h","GEV",10000,3.5445,96.6
"CRAWFORD","CO00556","24h","GLO",10000,5.2177,142.2
"CRAWFORD","CO00556","72h","GPA",10000,2.1408,74.86
"CRAWFORD","CO00556","72h","PE3",10000,3.1362,109.67
"CRAWFORD","CO00556","72h","GNO",10000,3.505,122.57
"CRAWFORD","CO00556","72h","GEV",10000,3.5838,125.32
"CRAWFORD","CO00556","72h","GLO",10000,5.2683,184.23
"PAONIA","CO01691","24h","GPA",10000,2.0829,56.1
"PAONIA","CO01691","24h","PE3",10000,3.0953,83.37
"PAONIA","CO01691","24h","GNO",10000,3.4122,91.9
"PAONIA","CO01691","24h","GEV",10000,3.4268,92.29
"PAONIA","CO01691","24h","GLO",10000,5.0536,136.11
"PAONIA","CO01691","72h","GPA",10000,2.0866,72.91
"PAONIA","CO01691","72h","PE3",10000,3.0856,107.82
"PAONIA","CO01691","72h","GNO",10000,3.4123,119.24
"PAONIA","CO01691","72h","GEV",10000,3.4422,120.28
"PAONIA","CO01691","72h","GLO",10000,5.0681,177.09
"ANCHOR","WY01298","24h","GPA",10000,2.3441,74.69
"ANCHOR","WY01298","24h","PE3",10000,3.5648,113.59
"ANCHOR","WY01298","24h","GNO",10000,3.9763,126.7
"ANCHOR","WY01298","24h","GEV",10000,4.0269,128.31
"ANCHOR","WY01298","24h","GLO",10000,6.0319,192.2
"ANCHOR","WY01298","72h","GPA",10000,2.2887,92.09
"ANCHOR","WY01298","72h","PE3",10000,3.5482,142.78
"ANCHOR","WY01298","72h","GEV",10000,3.8627,155.43
"ANCHOR","WY01298","72h","GNO",10000,3.8963,156.78
"ANCHOR","WY01298","72h","GLO",10000,5.8184,234.13
"AVALON","NM00132","24h","GPA",10000,2.7078,146.37
"AVALON","NM00132","24h","PE3",10000,4.0662,219.8
"AVALON","NM00132","24h","GNO",10000,4.6768,252.8
"AVALON","NM00132","24h","GEV",10000,4.9061,265.2
"AVALON","NM00132","24h","GLO",10000,7.3657,398.16
"AVALON","NM00132","72h","GPA",10000,3.3723,224.66
"AVALON","NM00132","72h","PE3",10000,4.6565,310.21
"AVALON","NM00132","72h","GNO",10000,5.7171,380.86
"AVALON","NM00132","72h","GEV",10000,6.4955,432.72
"AVALON","NM00132","72h","GLO",10000,9.5651,637.22
"HYATT RESERVOIR","OR00591","24h","GPA",10000,2.2398,131.31
"HYATT RESERVOIR","OR00591","24h","PE3",10000,3.3015,193.55
"HYATT RESERVOIR","OR00591","24h","GNO",10000,3.7116,217.59
"HYATT RESERVOIR","OR00591","24h","GEV",10000,3.8146,223.63
"HYATT RESERVOIR","OR00591","24h","GLO",10000,5.6362,330.42
"HYATT RESERVOIR","OR00591","72h","GPA",10000,2.0083,199.05
"HYATT RESERVOIR","OR00591","72h","PE3",10000,3.0492,302.21
"HYATT RESERVOIR","OR00591","72h","GEV",10000,3.2092,318.07
"HYATT RESERVOIR","OR00591","72h","GNO",10000,3.2896,326.04
"HYATT RESERVOIR","OR00591","72h","GLO",10000,4.7562,471.39
"CC CRAGIN","AZ00021","24h","GPA",10000,2.3593,131.13
"CC CRAGIN","AZ00021","24h","PE3",10000,3.4662,192.65
"CC CRAGIN","AZ00021","24h","GNO",10000,3.9413,219.05
"CC CRAGIN","AZ00021","24h","GEV",10000,4.1026,228.02
"CC CRAGIN","AZ00021","24h","GLO",10000,6.073,337.53
"CC CRAGIN","AZ00021","72h","GPA",10000,2.3047,170.22
"CC CRAGIN","AZ00021","72h","PE3",10000,3.4465,254.56
"CC CRAGIN","AZ00021","72h","GNO",10000,3.8667,285.59
"CC CRAGIN","AZ00021","72h","GEV",10000,3.9538,292.03
"CC CRAGIN","AZ00021","72h","GLO",10000,5.8817,434.42
"HYRUM","UT10123","24h","GPA",10000,2.1872,90.64
"HYRUM","UT10123","24h","PE3",10000,3.1437,130.28
"HYRUM","UT10123","24h","GNO",10000,3.563,147.66
"HYRUM","UT10123","24h","GEV",10000,3.7125,153.85
"HYRUM","UT10123","24h","GLO",10000,5.4283,224.96
"HYRUM","UT10123","72h","GPA",10000,2.0495,117.28
"HYRUM","UT10123","72h","PE3",10000,3.0076,172.1
"HYRUM","UT10123","72h","GNO",10000,3.3265,190.35
"HYRUM","UT10123","72h","GEV",10000,3.3616,192.36
"HYRUM","UT10123","72h","GLO",10000,4.9292,282.06
"SHADOW MOUNTAIN","CO01666","24h","GPA",10000,3.2224,136.43
"SHADOW MOUNTAIN","CO01666","24h","PE3",10000,4.0641,172.07
"SHADOW MOUNTAIN","CO01666","24h","GNO",10000,5.1491,218.01
"SHADOW MOUNTAIN","CO01666","24h","GEV",10000,6.1215,259.18
"SHADOW MOUNTAIN","CO01666","24h","GLO",10000,8.7512,370.52
"SHADOW MOUNTAIN","CO01666","72h","GPA",10000,3.9555,222.36
"SHADOW MOUNTAIN","CO01666","72h","PE3",10000,4.5163,253.89
"SHADOW MOUNTAIN","CO01666","72h","GNO",10000,6.0581,340.57
"SHADOW MOUNTAIN","CO01666","72h","GEV",10000,7.6859,432.08
"SHADOW MOUNTAIN","CO01666","72h","GLO",10000,10.7621,605.01
"SALMON LAKE","WA00291","24h","GPA",10000,2.2234,110.78
"SALMON LAKE","WA00291","24h","PE3",10000,3.2479,161.82
"SALMON LAKE","WA00291","24h","GNO",10000,3.6631,182.51
"SALMON LAKE","WA00291","24h","GEV",10000,3.7846,188.56
"SALMON LAKE","WA00291","24h","GLO",10000,5.5714,277.58
"SALMON LAKE","WA00291","72h","GPA",10000,2.1434,150.81
"SALMON LAKE","WA00291","72h","PE3",10000,3.154,221.92
"SALMON LAKE","WA00291","72h","GNO",10000,3.5175,247.5
"SALMON LAKE","WA00291","72h","GEV",10000,3.5852,252.26
"SALMON LAKE","WA00291","72h","GLO",10000,5.2791,371.44
"CURRANT CREEK","UT10149","24h","GPA",10000,2.0534,73.85
"CURRANT CREEK","UT10149","24h","PE3",10000,3.0141,108.4
"CURRANT CREEK","UT10149","24h","GNO",10000,3.3346,119.93
"CURRANT CREEK","UT10149","24h","GEV",10000,3.3706,121.22
"CURRANT CREEK","UT10149","24h","GLO",10000,4.9436,177.79
"CURRANT CREEK","UT10149","72h","GPA",10000,2.1015,103.35
"CURRANT CREEK","UT10149","72h","PE3",10000,3.0755,151.25
"CURRANT CREEK","UT10149","72h","GNO",10000,3.4255,168.46
"CURRANT CREEK","UT10149","72h","GEV",10000,3.4903,171.65
"CURRANT CREEK","UT10149","72h","GLO",10000,5.1222,251.9
"CONCONULLY","WA00259","24h","GPA",10000,2.2071,113.8
"CONCONULLY","WA00259","24h","PE3",10000,3.2392,167.02
"CONCONULLY","WA00259","24h","GNO",10000,3.6392,187.65
"CONCONULLY","WA00259","24h","GEV",10000,3.7407,192.88
"CONCONULLY","WA00259","24h","GLO",10000,5.5136,284.29
"CONCONULLY","WA00259","72h","GPA",10000,2.1285,154.52
"CONCONULLY","WA00259","72h","PE3",10000,3.146,228.38
"CONCONULLY","WA00259","72h","GNO",10000,3.4951,253.72
"CONCONULLY","WA00259","72h","GEV",10000,3.5441,257.28
"CONCONULLY","WA00259","72h","GLO",10000,5.2244,379.26
"GRASSY LAKE","WY01384","24h","GPA",10000,2.0259,70.04
"GRASSY LAKE","WY01384","24h","PE3",10000,2.9112,100.64
"GRASSY LAKE","WY01384","24h","GNO",10000,3.2475,112.27
"GRASSY LAKE","WY01384","24h","GEV",10000,3.3269,115.01
"GRASSY LAKE","WY01384","24h","GLO",10000,4.8374,167.23
"GRASSY LAKE","WY01384","72h","GPA",10000,1.9805,103.34
"GRASSY LAKE","WY01384","72h","PE3",10000,2.8521,148.81
"GRASSY LAKE","WY01384","72h","GNO",10000,3.1614,164.96
"GRASSY LAKE","WY01384","72h","GEV",10000,3.215,167.75
"GRASSY LAKE","WY01384","72h","GLO",10000,4.6697,243.65
"WASCO DAM","OR00326","24h","GPA",10000,2.1712,166.9
"WASCO DAM","OR00326","24h","PE3",10000,3.1617,243.04
"WASCO DAM","OR00326","24h","GNO",10000,3.5549,273.26
"WASCO DAM","OR00326","24h","GEV",10000,3.6628,281.56
"WASCO DAM","OR00326","24h","GLO",10000,5.378,413.4
"WASCO DAM","OR00326","72h","GPA",10000,2.0683,262.89
"WASCO DAM","OR00326","72h","PE3",10000,3.0219,384.08
"WASCO DAM","OR00326","72h","GNO",10000,3.3571,426.69
"WASCO DAM","OR00326","72h","GEV",10000,3.4122,433.69
"WASCO DAM","OR00326","72h","GLO",10000,4.9989,635.35
"FOURMILE LAKE","OR10011","24h","GPA",10000,2.3182,127.91
"FOURMILE LAKE","OR10011","24h","PE3",10000,3.3592,185.36
"FOURMILE LAKE","OR10011","24h","GNO",10000,3.8336,211.53
"FOURMILE LAKE","OR10011","24h","GEV",10000,4.0168,221.65
"FOURMILE LAKE","OR10011","24h","GLO",10000,5.9115,326.19
"FOURMILE LAKE","OR10011","72h","GPA",10000,2.1045,182.6
"FOURMILE LAKE","OR10011","72h","PE3",10000,3.1417,272.59
"FOURMILE LAKE","OR10011","72h","GNO",10000,3.4626,300.43
"FOURMILE LAKE","OR10011","72h","GEV",10000,3.4734,301.36
"FOURMILE LAKE","OR10011","72h","GLO",10000,5.1344,445.48
"SILVER JACK","CO01693","24h","GPA",10000,2.0464,65.46
"SILVER JACK","CO01693","24h","PE3",10000,3.031,96.95
"SILVER JACK","CO01693","24h","GNO",10000,3.334,106.64
"SILVER JACK","CO01693","24h","GEV",10000,3.3424,106.91
"SILVER JACK","CO01693","24h","GLO",10000,4.9168,157.27
"SILVER JACK","CO01693","72h","GPA",10000,1.9653,82.87
"SILVER JACK","CO01693","72h","PE3",10000,2.9268,123.42
"SILVER JACK","CO01693","72h","GEV",10000,3.1351,132.2
"SILVER JACK","CO01693","72h","GNO",10000,3.1775,133.99
"SILVER JACK","CO01693","72h","GLO",10000,4.606,194.22
"MANN CREEK","ID00285","24h","GPA",10000,2.1574,75.43
"MANN CREEK","ID00285","24h","PE3",10000,3.0775,107.61
"MANN CREEK","ID00285","24h","GNO",10000,3.4915,122.08
"MANN CREEK","ID00285","24h","GEV",10000,3.6474,127.53
"MANN CREEK","ID00285","24h","GLO",10000,5.314,185.81
"MANN CREEK","ID00285","72h","GPA",10000,1.9621,101.49
"MANN CREEK","ID00285","72h","PE3",10000,2.868,148.35
"MANN CREEK","ID00285","72h","GNO",10000,3.1462,162.74
"MANN CREEK","ID00285","72h","GEV",10000,3.1532,163.1
"MANN CREEK","ID00285","72h","GLO",10000,4.601,237.99
"LAKE ALICE NO. 1","NE01072","24h","GPA",10000,2.2012,99.53
"LAKE ALICE NO. 1","NE01072","24h","PE3",10000,3.3569,151.79
"LAKE ALICE NO. 1","NE01072","24h","GEV",10000,3.6772,166.27
"LAKE ALICE NO. 1","NE01072","24h","GNO",10000,3.6913,166.91
"LAKE ALICE NO. 1","NE01072","24h","GLO",10000,5.4938,248.41
"LAKE ALICE NO. 1","NE01072","72h","GPA",10000,2.0525,113.58
"LAKE ALICE NO. 1","NE01072","72h","PE3",10000,3.1727,175.56
"LAKE ALICE NO. 1","NE01072","72h","GEV",10000,3.284,181.72
"LAKE ALICE NO. 1","NE01072","72h","GNO",10000,3.4026,188.29
"LAKE ALICE NO. 1","NE01072","72h","GLO",10000,4.9069,271.52
"NORTH SCOOTENEY DIKE","WA00267","24h","GPA",10000,2.2204,89.22
"NORTH SCOOTENEY DIKE","WA00267","24h","PE3",10000,3.1597,126.96
"NORTH SCOOTENEY DIKE","WA00267","24h","GNO",10000,3.609,145.02
"NORTH SCOOTENEY DIKE","WA00267","24h","GEV",10000,3.7986,152.64
"NORTH SCOOTENEY DIKE","WA00267","24h","GLO",10000,5.5403,222.63
"NORTH SCOOTENEY DIKE","WA00267","72h","GPA",10000,1.8695,103.8
"NORTH SCOOTENEY DIKE","WA00267","72h","PE3",10000,2.7409,152.19
"NORTH SCOOTENEY DIKE","WA00267","72h","GEV",10000,2.9202,162.14
"NORTH SCOOTENEY DIKE","WA00267","72h","GNO",10000,2.9636,164.55
"NORTH SCOOTENEY DIKE","WA00267","72h","GLO",10000,4.2467,235.79
"SCOOTENEY RESERVOIR OUTLET DAM","WA00566","24h","GPA",10000,2.2077,85.64
"SCOOTENEY RESERVOIR OUTLET DAM","WA00566","24h","PE3",10000,3.1378,121.72
"SCOOTENEY RESERVOIR OUTLET DAM","WA00566","24h","GNO",10000,3.5822,138.96
"SCOOTENEY RESERVOIR OUTLET DAM","WA00566","24h","GEV",10000,3.7694,146.22
"SCOOTENEY RESERVOIR OUTLET DAM","WA00566","24h","GLO",10000,5.4932,213.09
"SCOOTENEY RESERVOIR OUTLET DAM","WA00566","72h","GPA",10000,1.8838,99.58
"SCOOTENEY RESERVOIR OUTLET DAM","WA00566","72h","PE3",10000,2.7517,145.45
"SCOOTENEY RESERVOIR OUTLET DAM","WA00566","72h","GEV",10000,2.9613,156.53
"SCOOTENEY RESERVOIR OUTLET DAM","WA00566","72h","GNO",10000,2.9882,157.95
"SCOOTENEY RESERVOIR OUTLET DAM","WA00566","72h","GLO",10000,4.304,227.5
"SCOOTENEY DIKE 1","WA82908","24h","GPA",10000,2.2146,86.56
"SCOOTENEY DIKE 1","WA82908","24h","PE3",10000,3.1496,123.11
"SCOOTENEY DIKE 1","WA82908","24h","GNO",10000,3.5967,140.59
"SCOOTENEY DIKE 1","WA82908","24h","GEV",10000,3.7853,147.96
"SCOOTENEY DIKE 1","WA82908","24h","GLO",10000,5.5188,215.72
"SCOOTENEY DIKE 1","WA82908","72h","GPA",10000,1.8838,99.58
"SCOOTENEY DIKE 1","WA82908","72h","PE3",10000,2.7517,145.45
"SCOOTENEY DIKE 1","WA82908","72h","GEV",10000,2.9613,156.53
"SCOOTENEY DIKE 1","WA82908","72h","GNO",10000,2.9882,157.95
"SCOOTENEY DIKE 1","WA82908","72h","GLO",10000,4.304,227.5
"LEWISTON","CA10165","24h","GPA",10000,1.9631,154.9
"LEWISTON","CA10165","24h","PE3",10000,2.96,233.55
"LEWISTON","CA10165","24h","GEV",10000,3.1086,245.28
"LEWISTON","CA10165","24h","GNO",10000,3.1881,251.55
"LEWISTON","CA10165","24h","GLO",10000,4.587,361.93
"LEWISTON","CA10165","72h","GPA",10000,2.0757,266.36
"LEWISTON","CA10165","72h","PE3",10000,3.1775,407.74
"LEWISTON","CA10165","72h","GEV",10000,3.3622,431.44
"LEWISTON","CA10165","72h","GNO",10000,3.4392,441.32
"LEWISTON","CA10165","72h","GLO",10000,5.0103,642.93
"WILLOW CREEK","CO01670","24h","GPA",10000,3.3478,138.61
"WILLOW CREEK","CO01670","24h","PE3",10000,4.0947,169.53
"WILLOW CREEK","CO01670","24h","GNO",10000,5.2702,218.19
"WILLOW CREEK","CO01670","24h","GEV",10000,6.3865,264.41
"WILLOW CREEK","CO01670","24h","GLO",10000,9.0611,375.14
"WILLOW CREEK","CO01670","72h","GPA",10000,4.0872,225.34
"WILLOW CREEK","CO01670","72h","PE3",10000,4.5505,250.89
"WILLOW CREEK","CO01670","72h","GNO",10000,6.1768,340.55
"WILLOW CREEK","CO01670","72h","GEV",10000,7.9445,438.01
"WILLOW CREEK","CO01670","72h","GLO",10000,11.0601,609.78
"SPECTACLE LAKE DIKE","WA00272","24h","GPA",10000,2.1515,94.73
"SPECTACLE LAKE DIKE","WA00272","24h","PE3",10000,3.1298,137.81
"SPECTACLE LAKE DIKE","WA00272","24h","GNO",10000,3.5142,154.74
"SPECTACLE LAKE DIKE","WA00272","24h","GEV",10000,3.6165,159.24
"SPECTACLE LAKE DIKE","WA00272","24h","GLO",10000,5.3048,233.58
"SPECTACLE LAKE DIKE","WA00272","72h","GPA",10000,2.1371,135.95
"SPECTACLE LAKE DIKE","WA00272","72h","PE3",10000,3.1223,198.62
"SPECTACLE LAKE DIKE","WA00272","72h","GNO",10000,3.4932,222.21
"SPECTACLE LAKE DIKE","WA00272","72h","GEV",10000,3.5778,227.59
"SPECTACLE LAKE DIKE","WA00272","72h","GLO",10000,5.2536,334.2
"BOR STATELINE SUMMIT CO.","UT10156","24h","GPA",10000,2.2057,68.31
"BOR STATELINE SUMMIT CO.","UT10156","24h","PE3",10000,3.2403,100.34
"BOR STATELINE SUMMIT CO.","UT10156","24h","GNO",10000,3.6382,112.67
"BOR STATELINE SUMMIT CO.","UT10156","24h","GEV",10000,3.7366,115.72
"BOR STATELINE SUMMIT CO.","UT10156","24h","GLO",10000,5.5091,170.6
"BOR STATELINE SUMMIT CO.","UT10156","72h","GPA",10000,2.1393,88.61
"BOR STATELINE SUMMIT CO.","UT10156","72h","PE3",10000,3.2083,132.89
"BOR STATELINE SUMMIT CO.","UT10156","72h","GNO",10000,3.5397,146.62
"BOR STATELINE SUMMIT CO.","UT10156","72h","GEV",10000,3.5515,147.11
"BOR STATELINE SUMMIT CO.","UT10156","72h","GLO",10000,5.2645,218.06
"SENATOR WASH","CA10185","24h","GPA",10000,3.2118,143.34
"SENATOR WASH","CA10185","24h","PE3",10000,4.6282,206.55
"SENATOR WASH","CA10185","24h","GNO",10000,5.5484,247.61
"SENATOR WASH","CA10185","24h","GEV",10000,6.1149,272.89
"SENATOR WASH","CA10185","24h","GLO",10000,9.1123,406.66
"SENATOR WASH","CA10185","72h","GPA",10000,3.1733,186.65
"SENATOR WASH","CA10185","72h","PE3",10000,4.6554,273.82
"SENATOR WASH","CA10185","72h","GNO",10000,5.5282,325.15
"SENATOR WASH","CA10185","72h","GEV",10000,6.0162,353.86
"SENATOR WASH","CA10185","72h","GLO",10000,9.014,530.18
"LAKE ALICE LOWER DAM (NO 1 1-2)","NE01071","24h","GPA",10000,2.1722,98.57
"LAKE ALICE LOWER DAM (NO 1 1-2)","NE01071","24h","PE3",10000,3.3197,150.64
"LAKE ALICE LOWER DAM (NO 1 1-2)","NE01071","24h","GEV",10000,3.6029,163.5
"LAKE ALICE LOWER DAM (NO 1 1-2)","NE01071","24h","GNO",10000,3.6352,164.96
"LAKE ALICE LOWER DAM (NO 1 1-2)","NE01071","24h","GLO",10000,5.3824,244.25
"LAKE ALICE LOWER DAM (NO 1 1-2)","NE01071","72h","GPA",10000,2.035,113.04
"LAKE ALICE LOWER DAM (NO 1 1-2)","NE01071","72h","PE3",10000,3.1468,174.8
"LAKE ALICE LOWER DAM (NO 1 1-2)","NE01071","72h","GEV",10000,3.2389,179.92
"LAKE ALICE LOWER DAM (NO 1 1-2)","NE01071","72h","GNO",10000,3.3663,187
"LAKE ALICE LOWER DAM (NO 1 1-2)","NE01071","72h","GLO",10000,4.8368,268.68
"LITTLE PANOCHE DETENTION","CA10166","24h","GPA",10000,2.3343,205.83
"LITTLE PANOCHE DETENTION","CA10166","24h","PE3",10000,3.4145,301.08
"LITTLE PANOCHE DETENTION","CA10166","24h","GNO",10000,3.8835,342.44
"LITTLE PANOCHE DETENTION","CA10166","24h","GEV",10000,4.0471,356.87
"LITTLE PANOCHE DETENTION","CA10166","24h","GLO",10000,5.9781,527.14
"LITTLE PANOCHE DETENTION","CA10166","72h","GPA",10000,2.7328,377.02
"LITTLE PANOCHE DETENTION","CA10166","72h","PE3",10000,3.9172,540.43
"LITTLE PANOCHE DETENTION","CA10166","72h","GNO",10000,4.6121,636.29
"LITTLE PANOCHE DETENTION","CA10166","72h","GEV",10000,4.9991,689.68
"LITTLE PANOCHE DETENTION","CA10166","72h","GLO",10000,7.3908,1019.65
"EDEN DIKE 1","WY01388","24h","GPA",10000,2.2791,65.46
"EDEN DIKE 1","WY01388","24h","PE3",10000,3.4227,98.3
