"site","site_id","duration","station_id","name","reason"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","24h","USS0011K39S","USS0011K39S","dropped to achieve homogeneity (greedy H1 reduction)"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USC00425352","MAMMOTH RS","record < 20 yr for 72h duration"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USC00427720","SCOFIELD","record < 20 yr for 72h duration"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USC00423836","HELPER-CARBON PLT","record < 20 yr for 72h duration"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USC00423386","EPHRAIM ALPINE MEADOW","record < 20 yr for 72h duration"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USC00423388","EPHRAIM HQ GBRC","record < 20 yr for 72h duration"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USC00429365","WELLINGTON","record < 20 yr for 72h duration"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USC00428672","THISTLE","record < 20 yr for 72h duration"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USC00428674","THISTLE 3 N","record < 20 yr for 72h duration"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USC00426140","NEPHI 5 SSW","record < 20 yr for 72h duration"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USC00422319","EAST PORTAL","record < 20 yr for 72h duration"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USC00428376","STRAWBERRY RSVR EAST P","record < 20 yr for 72h duration"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USC00425457","MAPLEWOOD","record < 20 yr for 72h duration"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USS0010K06S","Timberline","record < 20 yr for 72h duration"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USC00428371","STRAWBERRY HWY STN","record < 20 yr for 72h duration"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USC00428478","SUNNYSIDE CITY CTR","record < 20 yr for 72h duration"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USC00423056","FRUITLAND","record < 20 yr for 72h duration"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USC00421216","USC00421216","discordant (Di >= Dcrit = 3.000)"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USS0011K39S","USS0011K39S","dropped to achieve homogeneity (greedy H1 reduction)"
"UTAH POWER & LIGHT - ELECTRIC LAKE","UT00100","72h","USC00425065","USC00425065","dropped to achieve homogeneity (greedy H1 reduction)"
"BATH CO. PUMPED STORAGE - UPPER DAM","VA01706","24h","USC00449159","WILLIAMSVILLE 2 S","record < 20 yr for 72h duration"
